state,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Texas,2020-12-22,,estimate,20058,21118,7806,10304,15654,18243,21990,25513,35434
Texas,2020-12-23,,estimate,19483,20586,7764,9824,15098,17771,21460,24997,34530
Texas,2020-12-24,,estimate,16289,17157,6374,8318,12566,14800,17852,20728,28661
Texas,2020-12-25,,estimate,19411,20371,7624,9495,15028,17752,21295,24657,34513
Texas,2020-12-26,,estimate,13944,14539,5255,7092,10740,12566,15306,17908,23758
Texas,2020-12-27,,estimate,12596,13231,4937,6464,9664,11483,13761,16035,22498
Texas,2020-12-28,,estimate,16778,17671,6547,8795,12873,15199,18403,21378,29481
Texas,2020-12-29,,estimate,21362,22432,8254,10988,16495,19444,23405,27169,37574
Texas,2020-12-30,,estimate,21076,22132,8418,10416,16030,18946,23128,26972,37364
Texas,2020-12-31,,estimate,17854,18499,6712,9069,13584,16095,19534,22500,30811
Texas,2021-01-01,,estimate,20628,21694,8160,10540,15847,18759,22497,26279,36529
Texas,2021-01-02,,estimate,14910,15693,5891,7566,11468,13506,16415,19001,26404
Texas,2021-01-03,,estimate,13197,13891,5165,6901,10191,12040,14410,16708,23628
Texas,2021-01-04,,estimate,18208,19037,6969,9344,14066,16596,19963,23112,31755
Texas,2021-01-05,,estimate,23110,24267,9062,11889,17601,20791,25420,29456,41409
Texas,2021-01-06,,estimate,22474,23583,8820,11178,17206,20338,24711,28735,39754
Texas,2021-01-07,,estimate,18645,19681,7309,9638,14468,17041,20496,23781,32985
Texas,2021-01-08,,estimate based on partial data,22365,23546,8648,11417,17341,20551,24564,28472,39338
Texas,2021-01-09,,estimate based on partial data,16110,16983,6394,8142,12433,14695,17585,20534,28777
Texas,2021-01-10,,estimate based on partial data,14324,15102,5709,7212,11016,13056,15722,18403,25499
Texas,2021-01-11,,estimate based on partial data,19442,20467,7674,9989,14978,17629,21428,24974,34572
Texas,2021-01-12,,estimate based on partial data,25016,26210,10016,12383,18786,22524,27584,32124,44203
Texas,2021-01-13,,estimate based on partial data,24140,25273,9650,11801,18236,21778,26674,31019,42918
Texas,2021-01-14,,estimate based on partial data,20094,21292,8145,10062,15546,18305,22229,25862,35792
Texas,2021-01-15,,estimate based on partial data,23851,25098,9588,11612,18148,21754,26187,30593,42567
Texas,2021-01-16,,estimate based on partial data,17128,18103,6783,8739,13247,15562,18815,22064,30636
Texas,2021-01-17,,estimate based on partial data,15183,16109,6314,7599,11474,13761,16772,19703,27637
Texas,2021-01-18,,estimate based on partial data,20676,21958,8637,10357,15842,18678,22801,26683,37928
Texas,2021-01-19,,forecast,26180,27779,10837,12824,20032,23824,29068,34072,47928
Texas,2021-01-20,,forecast,25616,27247,10926,12602,19212,23093,28538,33533,46609
Texas,2021-01-21,,forecast,21634,23161,9674,10283,16191,19465,23967,28337,41271
Texas,2021-01-22,,forecast,25784,27257,10885,12300,19505,23369,28637,33298,46529
Texas,2021-01-23,,forecast,18256,19485,8044,8842,13664,16413,20237,23792,34333
Texas,2021-01-24,,forecast,16128,17291,7303,7895,12128,14417,17782,21093,30822
Texas,2021-01-25,,forecast,21778,23494,10109,10346,16133,19491,24302,28991,42557
Texas,2021-01-26,,forecast,27954,29996,12852,13182,21033,24989,30961,36555,54282
Texas,2021-01-27,,forecast,27391,29376,12675,13070,20522,24569,30258,35945,52499
Texas,2021-01-28,,forecast,22579,24662,11179,10716,16898,20317,25258,29950,45185
Texas,2021-01-29,,forecast,26795,29164,13242,12479,19790,24019,29833,35843,53440
Texas,2021-01-30,,forecast,19184,20977,9784,8811,14194,17147,21500,25910,38722
Texas,2021-01-31,,forecast,17038,18519,8810,7668,12420,15126,18972,22644,34343
Texas,2021-02-01,,forecast,23106,25334,12222,10536,16817,20473,25868,30948,48034
Utah,2020-09-28,,estimate,637,658,211,352,505,586,696,784,1039
Utah,2020-09-29,,estimate,787,816,262,448,629,727,845,963,1307
Utah,2020-09-30,,estimate,1016,1052,335,564,813,943,1096,1245,1656
Utah,2020-10-01,,estimate,1193,1238,393,686,963,1102,1279,1459,1962
Utah,2020-10-02,,estimate,1189,1235,395,667,949,1092,1284,1468,1962
Utah,2020-10-03,,estimate,1221,1263,400,706,968,1121,1326,1504,1995
Utah,2020-10-04,,estimate,908,944,296,516,736,837,979,1119,1474
Utah,2020-10-05,,estimate,807,835,266,461,648,743,871,991,1325
Utah,2020-10-06,,estimate,942,972,303,540,759,870,1014,1149,1515
Utah,2020-10-07,,estimate,1191,1230,378,690,953,1096,1294,1464,1892
Utah,2020-10-08,,estimate,1343,1391,426,788,1083,1248,1454,1646,2155
Utah,2020-10-09,,estimate,1316,1366,421,767,1068,1225,1419,1609,2090
Utah,2020-10-10,,estimate,1332,1378,430,753,1070,1229,1434,1628,2153
Utah,2020-10-11,,estimate,995,1031,323,568,800,917,1082,1226,1603
Utah,2020-10-12,,estimate,876,909,277,513,710,812,950,1071,1417
Utah,2020-10-13,,estimate,1026,1060,328,588,827,952,1106,1256,1654
Utah,2020-10-14,,estimate,1287,1336,415,747,1042,1192,1392,1578,2069
Utah,2020-10-15,,estimate,1465,1520,473,856,1186,1355,1578,1800,2372
Utah,2020-10-16,,estimate,1446,1492,460,838,1159,1331,1563,1769,2329
Utah,2020-10-17,,estimate,1490,1538,483,828,1186,1377,1611,1827,2419
Utah,2020-10-18,,estimate,1118,1150,354,638,902,1031,1198,1360,1788
Utah,2020-10-19,,estimate,988,1019,316,562,786,905,1069,1216,1583
Utah,2020-10-20,,estimate,1158,1208,384,669,937,1067,1251,1434,1920
Utah,2020-10-21,,estimate,1481,1532,474,853,1200,1373,1594,1800,2400
Utah,2020-10-22,,estimate,1700,1755,548,957,1372,1577,1826,2078,2750
Utah,2020-10-23,,estimate,1658,1727,538,960,1345,1538,1785,2032,2729
Utah,2020-10-24,,estimate,1706,1779,566,984,1383,1569,1855,2106,2788
Utah,2020-10-25,,estimate,1322,1361,424,750,1059,1211,1423,1621,2106
Utah,2020-10-26,,estimate,1167,1218,379,680,951,1085,1264,1447,1910
Utah,2020-10-27,,estimate,1400,1449,462,791,1119,1288,1516,1719,2272
Utah,2020-10-28,,estimate,1778,1851,570,1033,1453,1657,1914,2189,2896
Utah,2020-10-29,,estimate,2070,2144,668,1177,1678,1923,2237,2528,3357
Utah,2020-10-30,,estimate,2084,2151,662,1192,1679,1935,2258,2553,3310
Utah,2020-10-31,,estimate,2176,2233,678,1255,1738,1987,2344,2637,3466
Utah,2020-11-01,,estimate,1656,1704,533,951,1327,1528,1784,2011,2653
Utah,2020-11-02,,estimate,1474,1527,467,863,1197,1367,1582,1803,2359
Utah,2020-11-03,,estimate,1782,1836,567,1017,1425,1638,1920,2172,2882
Utah,2020-11-04,,estimate,2274,2345,707,1326,1832,2119,2441,2770,3595
Utah,2020-11-05,,estimate,2676,2759,850,1546,2141,2472,2891,3275,4266
Utah,2020-11-06,,estimate,2667,2744,834,1540,2153,2456,2870,3238,4224
Utah,2020-11-07,,estimate,2727,2802,857,1553,2171,2509,2942,3318,4339
Utah,2020-11-08,,estimate,2119,2181,660,1222,1706,1964,2286,2577,3374
Utah,2020-11-09,,estimate,1852,1921,593,1075,1501,1722,1996,2268,2984
Utah,2020-11-10,,estimate,2232,2305,708,1292,1781,2073,2431,2744,3539
Utah,2020-11-11,,estimate,2837,2929,909,1611,2295,2613,3060,3464,4563
Utah,2020-11-12,,estimate,3224,3339,1028,1848,2623,2993,3486,3934,5221
Utah,2020-11-13,,estimate,3185,3294,1036,1791,2553,2944,3421,3923,5141
Utah,2020-11-14,,estimate,3299,3388,1037,1860,2653,3056,3554,3999,5257
Utah,2020-11-15,,estimate,2429,2520,796,1372,1969,2255,2623,2987,3972
Utah,2020-11-16,,estimate,2152,2228,695,1222,1729,1995,2311,2621,3475
Utah,2020-11-17,,estimate,2499,2587,801,1447,2024,2301,2696,3062,4017
Utah,2020-11-18,,estimate,3143,3253,1020,1772,2524,2904,3389,3857,5166
Utah,2020-11-19,,estimate,3507,3629,1118,2014,2845,3255,3778,4297,5653
Utah,2020-11-20,,estimate,3426,3555,1098,1951,2762,3175,3711,4208,5584
Utah,2020-11-21,,estimate,3393,3523,1106,1937,2737,3130,3669,4187,5532
Utah,2020-11-22,,estimate,2534,2607,798,1469,2035,2331,2728,3084,4035
Utah,2020-11-23,,estimate,2194,2268,709,1270,1772,2024,2370,2682,3539
Utah,2020-11-24,,estimate,2543,2604,804,1464,2028,2332,2730,3073,4040
Utah,2020-11-25,,estimate,3120,3220,988,1766,2507,2877,3380,3836,4965
Utah,2020-11-26,,estimate,3464,3576,1122,1972,2786,3193,3734,4233,5569
Utah,2020-11-27,,estimate,3327,3442,1046,1970,2703,3081,3584,4060,5284
Utah,2020-11-28,,estimate,3296,3408,1046,1895,2668,3037,3566,4034,5311
Utah,2020-11-29,,estimate,2428,2511,766,1413,1972,2248,2612,2955,3912
Utah,2020-11-30,,estimate,2086,2159,677,1208,1683,1915,2248,2555,3370
Utah,2020-12-01,,estimate,2419,2496,777,1386,1936,2230,2603,2959,3920
Utah,2020-12-02,,estimate,2932,3021,930,1690,2350,2715,3151,3571,4715
Utah,2020-12-03,,estimate,3228,3346,1031,1845,2611,2990,3496,3971,5212
Utah,2020-12-04,,estimate,3148,3274,1009,1856,2560,2901,3417,3858,5085
Utah,2020-12-05,,estimate,3079,3195,992,1788,2492,2850,3313,3781,5010
Utah,2020-12-06,,estimate,2267,2347,703,1349,1835,2095,2441,2784,3634
Utah,2020-12-07,,estimate,1959,2021,622,1106,1585,1812,2114,2387,3179
Utah,2020-12-08,,estimate,2226,2305,709,1290,1793,2066,2407,2728,3576
Utah,2020-12-09,,estimate,2730,2835,868,1588,2213,2535,2960,3388,4427
Utah,2020-12-10,,estimate,3039,3128,974,1715,2436,2806,3273,3709,4884
Utah,2020-12-11,,estimate,2972,3058,943,1699,2371,2738,3220,3609,4771
Utah,2020-12-12,,estimate,2895,2998,932,1674,2328,2673,3139,3542,4676
Utah,2020-12-13,,estimate,2130,2212,686,1217,1732,1974,2310,2607,3473
Utah,2020-12-14,,estimate,1856,1925,601,1068,1504,1721,2002,2276,3024
Utah,2020-12-15,,estimate,2119,2209,697,1221,1695,1954,2314,2632,3455
Utah,2020-12-16,,estimate,2618,2721,837,1538,2114,2410,2843,3218,4254
Utah,2020-12-17,,estimate,2946,3059,926,1732,2404,2708,3187,3633,4739
Utah,2020-12-18,,estimate,2830,2947,919,1661,2302,2617,3057,3467,4621
Utah,2020-12-19,,estimate,2879,2972,910,1651,2348,2663,3113,3499,4599
Utah,2020-12-20,,estimate,2121,2191,682,1213,1702,1958,2282,2592,3421
Utah,2020-12-21,,estimate,1861,1929,600,1060,1507,1730,2011,2294,3025
Utah,2020-12-22,,estimate,2137,2226,687,1256,1731,1984,2304,2642,3473
Utah,2020-12-23,,estimate,2686,2779,846,1561,2168,2493,2911,3284,4323
Utah,2020-12-24,,estimate,3044,3158,989,1760,2449,2787,3300,3758,4974
Utah,2020-12-25,,estimate,2985,3084,941,1756,2406,2769,3208,3641,4752
Utah,2020-12-26,,estimate,2993,3116,960,1765,2438,2773,3221,3688,4835
Utah,2020-12-27,,estimate,2238,2324,737,1268,1808,2068,2426,2757,3654
Utah,2020-12-28,,estimate,1972,2035,635,1119,1586,1820,2134,2423,3147
Utah,2020-12-29,,estimate,2291,2374,729,1328,1852,2124,2475,2811,3692
Utah,2020-12-30,,estimate,2882,2975,901,1666,2333,2666,3106,3501,4618
Utah,2020-12-31,,estimate,3249,3346,1045,1848,2604,2998,3496,3971,5257
Utah,2021-01-01,,estimate,3178,3298,1033,1834,2550,2943,3442,3893,5198
Utah,2021-01-02,,estimate,3206,3304,1008,1834,2588,2954,3467,3890,5093
Utah,2021-01-03,,estimate,2371,2465,777,1346,1915,2183,2573,2926,3885
Utah,2021-01-04,,estimate,2084,2141,669,1193,1658,1898,2246,2538,3301
Utah,2021-01-05,,estimate,2382,2469,774,1365,1911,2196,2572,2918,3914
Utah,2021-01-06,,estimate,2971,3083,975,1677,2399,2747,3207,3674,4830
Utah,2021-01-07,,estimate,3310,3414,1051,1883,2652,3082,3573,4043,5269
Utah,2021-01-08,,estimate based on partial data,3170,3263,1001,1804,2552,2928,3418,3866,5068
Utah,2021-01-09,,estimate based on partial data,3156,3261,1034,1783,2526,2905,3409,3853,5096
Utah,2021-01-10,,estimate based on partial data,2288,2368,740,1295,1845,2130,2476,2801,3696
Utah,2021-01-11,,estimate based on partial data,1935,2014,625,1107,1566,1794,2106,2396,3137
Utah,2021-01-12,,estimate based on partial data,2208,2292,719,1257,1779,2043,2394,2735,3585
Utah,2021-01-13,,estimate based on partial data,2666,2753,857,1508,2135,2449,2881,3282,4301
Utah,2021-01-14,,estimate based on partial data,2860,2969,939,1625,2292,2632,3096,3544,4680
Utah,2021-01-15,,estimate based on partial data,2770,2891,934,1576,2214,2563,3018,3465,4620
Utah,2021-01-16,,estimate based on partial data,2672,2761,884,1496,2132,2469,2870,3286,4334
Utah,2021-01-17,,estimate based on partial data,1906,1989,660,1075,1519,1757,2060,2353,3207
Utah,2021-01-18,,estimate based on partial data,1608,1682,571,887,1284,1478,1733,2001,2715
Utah,2021-01-19,,forecast,1813,1906,676,990,1415,1649,1979,2300,3138
Utah,2021-01-20,,forecast,2147,2267,839,1155,1665,1950,2334,2708,3840
Utah,2021-01-21,,forecast,2282,2437,961,1197,1753,2068,2514,2926,4206
Utah,2021-01-22,,forecast,2157,2297,927,1072,1633,1949,2365,2791,4038
Utah,2021-01-23,,forecast,2055,2217,951,991,1549,1837,2276,2720,4012
Utah,2021-01-24,,forecast,1466,1599,723,702,1085,1308,1636,1962,2929
Utah,2021-01-25,,forecast,1210,1326,615,549,889,1081,1352,1637,2482
Utah,2021-01-26,,forecast,1360,1511,766,578,961,1195,1546,1879,3010
Utah,2021-01-27,,forecast,1614,1800,908,677,1152,1417,1845,2271,3587
Utah,2021-01-28,,forecast,1746,1970,1080,696,1211,1526,1995,2482,3955
Utah,2021-01-29,,forecast,1614,1864,1091,593,1092,1392,1873,2352,3923
Utah,2021-01-30,,forecast,1558,1801,1083,551,1020,1331,1824,2320,3815
Utah,2021-01-31,,forecast,1098,1294,830,390,708,930,1298,1675,2807
Utah,2021-02-01,,forecast,927,1089,730,294,581,767,1079,1405,2439
Vermont,2020-09-28,,estimate,5,6,3,1,3,4,6,7,12
Vermont,2020-09-29,,estimate,5,6,3,1,3,5,6,8,12
Vermont,2020-09-30,,estimate,6,6,4,1,4,5,7,9,13
Vermont,2020-10-01,,estimate,9,10,5,3,6,8,10,13,20
Vermont,2020-10-02,,estimate,9,10,5,3,6,8,10,12,20
Vermont,2020-10-03,,estimate,9,10,5,3,6,8,10,13,20
Vermont,2020-10-04,,estimate,8,8,4,2,5,7,9,11,16
Vermont,2020-10-05,,estimate,8,8,4,2,5,7,9,11,17
Vermont,2020-10-06,,estimate,7,8,4,2,5,6,8,10,16
Vermont,2020-10-07,,estimate,8,8,5,2,5,7,9,11,17
Vermont,2020-10-08,,estimate,11,12,6,4,8,10,13,16,23
Vermont,2020-10-09,,estimate,11,11,6,3,7,9,12,15,22
Vermont,2020-10-10,,estimate,11,11,6,4,7,9,12,15,22
Vermont,2020-10-11,,estimate,9,10,5,3,6,8,10,12,19
Vermont,2020-10-12,,estimate,9,10,5,3,6,8,10,13,19
Vermont,2020-10-13,,estimate,9,9,5,3,6,7,10,12,18
Vermont,2020-10-14,,estimate,9,10,5,3,6,8,10,13,19
Vermont,2020-10-15,,estimate,14,15,7,5,10,12,15,19,28
Vermont,2020-10-16,,estimate,13,14,7,5,9,12,15,18,27
Vermont,2020-10-17,,estimate,13,14,7,5,9,12,15,18,27
Vermont,2020-10-18,,estimate,11,12,6,4,8,10,13,15,23
Vermont,2020-10-19,,estimate,11,12,6,4,8,10,13,15,23
Vermont,2020-10-20,,estimate,11,12,6,4,7,9,12,15,23
Vermont,2020-10-21,,estimate,12,12,6,4,8,10,13,16,23
Vermont,2020-10-22,,estimate,18,19,9,7,13,16,20,24,35
Vermont,2020-10-23,,estimate,17,18,9,6,12,15,19,23,34
Vermont,2020-10-24,,estimate,17,19,9,7,12,15,20,24,35
Vermont,2020-10-25,,estimate,15,16,8,5,10,13,17,20,30
Vermont,2020-10-26,,estimate,15,16,8,6,11,14,17,21,31
Vermont,2020-10-27,,estimate,15,16,8,6,11,14,17,21,31
Vermont,2020-10-28,,estimate,16,18,8,6,12,15,19,22,33
Vermont,2020-10-29,,estimate,26,27,12,10,18,23,29,34,50
Vermont,2020-10-30,,estimate,25,27,12,10,18,22,28,34,49
Vermont,2020-10-31,,estimate,26,28,13,11,19,23,29,35,53
Vermont,2020-11-01,,estimate,23,24,11,9,16,20,26,31,44
Vermont,2020-11-02,,estimate,24,26,12,10,17,21,27,32,47
Vermont,2020-11-03,,estimate,24,26,12,10,17,21,27,33,47
Vermont,2020-11-04,,estimate,26,28,13,10,19,23,29,35,51
Vermont,2020-11-05,,estimate,43,45,19,19,31,38,47,56,81
Vermont,2020-11-06,,estimate,42,45,20,18,31,38,47,56,80
Vermont,2020-11-07,,estimate,45,47,21,20,33,40,50,59,86
Vermont,2020-11-08,,estimate,39,42,18,17,29,35,43,52,74
Vermont,2020-11-09,,estimate,41,44,19,18,30,37,46,54,79
Vermont,2020-11-10,,estimate,42,44,19,19,31,37,47,55,79
Vermont,2020-11-11,,estimate,46,48,20,21,34,41,51,60,85
Vermont,2020-11-12,,estimate,71,75,31,32,53,64,79,93,132
Vermont,2020-11-13,,estimate,70,75,31,32,52,63,78,92,132
Vermont,2020-11-14,,estimate,73,78,32,33,54,66,81,96,137
Vermont,2020-11-15,,estimate,63,67,28,28,47,57,70,83,120
Vermont,2020-11-16,,estimate,65,69,29,30,49,59,73,86,122
Vermont,2020-11-17,,estimate,65,68,29,29,48,58,72,85,122
Vermont,2020-11-18,,estimate,68,72,31,30,50,61,75,90,129
Vermont,2020-11-19,,estimate,105,112,47,48,79,95,117,137,199
Vermont,2020-11-20,,estimate,101,106,44,47,75,91,112,131,186
Vermont,2020-11-21,,estimate,103,108,46,47,75,91,114,134,192
Vermont,2020-11-22,,estimate,85,91,38,40,64,77,96,112,161
Vermont,2020-11-23,,estimate,85,91,38,39,64,77,95,112,160
Vermont,2020-11-24,,estimate,83,88,36,38,62,75,91,108,155
Vermont,2020-11-25,,estimate,84,89,37,39,63,76,93,109,157
Vermont,2020-11-26,,estimate,130,136,56,58,96,117,144,169,239
Vermont,2020-11-27,,estimate,118,126,51,55,89,106,131,156,218
Vermont,2020-11-28,,estimate,117,124,52,53,86,105,129,153,220
Vermont,2020-11-29,,estimate,96,102,43,44,72,86,107,127,183
Vermont,2020-11-30,,estimate,94,100,41,44,71,85,104,124,178
Vermont,2020-12-01,,estimate,88,94,39,40,66,79,97,116,168
Vermont,2020-12-02,,estimate,89,95,39,41,67,81,99,116,167
Vermont,2020-12-03,,estimate,133,141,56,63,101,120,147,173,242
Vermont,2020-12-04,,estimate,121,129,54,56,91,110,135,160,227
Vermont,2020-12-05,,estimate,120,127,52,55,88,108,133,158,221
Vermont,2020-12-06,,estimate,98,104,42,46,73,88,108,128,181
Vermont,2020-12-07,,estimate,93,98,42,42,69,83,102,120,175
Vermont,2020-12-08,,estimate,88,93,39,40,66,80,98,115,163
Vermont,2020-12-09,,estimate,87,93,38,41,66,79,97,114,163
Vermont,2020-12-10,,estimate,126,135,56,58,95,113,139,166,238
Vermont,2020-12-11,,estimate,118,124,51,54,87,105,130,154,220
Vermont,2020-12-12,,estimate,114,121,50,54,85,103,127,149,213
Vermont,2020-12-13,,estimate,93,98,40,42,68,83,103,121,171
Vermont,2020-12-14,,estimate,88,94,39,42,65,78,98,117,164
Vermont,2020-12-15,,estimate,84,89,37,38,62,76,93,110,156
Vermont,2020-12-16,,estimate,84,89,38,38,62,75,93,110,159
Vermont,2020-12-17,,estimate,122,129,52,57,91,109,134,158,223
Vermont,2020-12-18,,estimate,110,117,49,51,82,99,123,144,206
Vermont,2020-12-19,,estimate,110,116,48,50,82,99,121,145,201
Vermont,2020-12-20,,estimate,89,95,39,42,66,80,99,117,167
Vermont,2020-12-21,,estimate,87,93,39,41,65,78,96,114,164
Vermont,2020-12-22,,estimate,82,88,37,39,61,74,92,108,155
Vermont,2020-12-23,,estimate,83,89,38,38,62,74,92,109,159
Vermont,2020-12-24,,estimate,125,132,54,58,93,112,138,163,234
Vermont,2020-12-25,,estimate,116,123,50,54,87,104,130,151,216
Vermont,2020-12-26,,estimate,117,124,52,53,87,104,130,154,219
Vermont,2020-12-27,,estimate,95,102,42,45,71,86,107,127,179
Vermont,2020-12-28,,estimate,96,102,43,45,72,86,106,126,184
Vermont,2020-12-29,,estimate,92,98,41,42,70,83,103,120,171
Vermont,2020-12-30,,estimate,95,101,42,44,70,85,106,125,179
Vermont,2020-12-31,,estimate,145,152,61,68,108,130,161,187,265
Vermont,2021-01-01,,estimate,136,144,58,64,101,122,150,178,251
Vermont,2021-01-02,,estimate,136,144,58,65,101,121,151,178,248
Vermont,2021-01-03,,estimate,115,121,50,53,86,103,126,149,216
Vermont,2021-01-04,,estimate,114,121,51,52,85,103,127,149,213
Vermont,2021-01-05,,estimate,108,116,48,51,81,98,122,143,208
Vermont,2021-01-06,,estimate,114,121,50,52,86,103,126,150,213
Vermont,2021-01-07,,estimate,175,185,76,81,130,157,194,228,324
Vermont,2021-01-08,,estimate based on partial data,162,172,70,78,122,147,179,211,302
Vermont,2021-01-09,,estimate based on partial data,163,173,71,75,122,147,181,213,305
Vermont,2021-01-10,,estimate based on partial data,138,145,59,63,103,124,152,179,255
Vermont,2021-01-11,,estimate based on partial data,136,145,60,64,101,122,151,177,256
Vermont,2021-01-12,,estimate based on partial data,130,139,57,60,98,117,144,170,246
Vermont,2021-01-13,,estimate based on partial data,135,144,60,63,101,121,150,177,255
Vermont,2021-01-14,,estimate based on partial data,202,216,91,93,150,180,227,267,383
Vermont,2021-01-15,,estimate based on partial data,190,201,83,89,142,170,210,248,349
Vermont,2021-01-16,,estimate based on partial data,189,201,85,86,139,170,210,246,358
Vermont,2021-01-17,,estimate based on partial data,157,168,72,69,116,142,173,208,309
Vermont,2021-01-18,,estimate based on partial data,154,166,74,69,113,137,172,205,304
Vermont,2021-01-19,,forecast,147,158,71,66,109,132,163,194,287
Vermont,2021-01-20,,forecast,151,165,80,66,108,134,169,207,311
Vermont,2021-01-21,,forecast,225,249,126,94,160,196,256,312,480
Vermont,2021-01-22,,forecast,208,234,127,86,147,183,236,290,474
Vermont,2021-01-23,,forecast,206,233,135,80,141,179,236,293,474
Vermont,2021-01-24,,forecast,170,197,121,69,119,150,195,244,405
Vermont,2021-01-25,,forecast,167,195,127,62,114,144,192,243,418
Vermont,2021-01-26,,forecast,157,188,133,54,103,135,184,236,429
Vermont,2021-01-27,,forecast,159,198,168,52,104,136,187,243,452
Vermont,2021-01-28,,forecast,241,298,254,74,153,203,281,366,692
