state,date,type,median,lower_90,upper_90,lower_50,upper_50
Wyoming,2020-07-12,estimate,1.05,0.97,1.15,1.01,1.07
Wyoming,2020-07-13,estimate,1.04,0.96,1.13,1.01,1.07
Wyoming,2020-07-14,estimate,1.04,0.96,1.13,1,1.06
Wyoming,2020-07-15,estimate,1.03,0.96,1.12,1,1.05
Wyoming,2020-07-16,estimate,1.02,0.95,1.1,0.99,1.05
Wyoming,2020-07-17,estimate,1.02,0.93,1.09,0.99,1.04
Wyoming,2020-07-18,estimate,1.01,0.93,1.08,0.98,1.04
Wyoming,2020-07-19,estimate,1,0.93,1.08,0.97,1.02
Wyoming,2020-07-20,estimate,0.99,0.9,1.06,0.97,1.02
Wyoming,2020-07-21,estimate,0.98,0.89,1.05,0.96,1.02
Wyoming,2020-07-22,estimate,0.98,0.9,1.06,0.95,1.01
Wyoming,2020-07-23,estimate,0.97,0.88,1.04,0.94,1
Wyoming,2020-07-24,estimate,0.97,0.87,1.04,0.94,1
Wyoming,2020-07-25,estimate,0.96,0.87,1.03,0.94,1
Wyoming,2020-07-26,estimate,0.96,0.86,1.03,0.94,1
Wyoming,2020-07-27,estimate,0.96,0.86,1.03,0.93,1
Wyoming,2020-07-28,estimate,0.96,0.86,1.03,0.93,0.99
Wyoming,2020-07-29,estimate,0.96,0.87,1.03,0.94,1
Wyoming,2020-07-30,estimate,0.96,0.87,1.03,0.94,1
Wyoming,2020-07-31,estimate,0.96,0.88,1.03,0.94,1
Wyoming,2020-08-01,estimate,0.96,0.88,1.03,0.94,0.99
Wyoming,2020-08-02,estimate,0.97,0.88,1.03,0.95,1
