country,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
Aruba,2020-09-01,estimate,0,0,1,0,0,0,0,0,2
Aruba,2020-09-02,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-03,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-04,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-05,estimate,0,1,1,0,0,0,0,0,3
Aruba,2020-09-06,estimate,0,0,1,0,0,0,0,0,1
Aruba,2020-09-07,estimate,0,0,0,0,0,0,0,0,1
Aruba,2020-09-08,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-09,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-10,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-11,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-12,estimate,1,1,1,0,0,0,1,0,3
Aruba,2020-09-13,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-14,estimate,0,0,0,0,0,0,0,0,1
Aruba,2020-09-15,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-16,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-17,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-18,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-19,estimate,0,1,1,0,0,0,0,0,3
Aruba,2020-09-20,estimate,0,0,1,0,0,0,0,0,1
Aruba,2020-09-21,estimate,0,0,0,0,0,0,0,0,0
Aruba,2020-09-22,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-23,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-24,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-25,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-26,estimate,0,1,1,0,0,0,0,0,2
Aruba,2020-09-27,estimate,0,0,1,0,0,0,0,0,1
Aruba,2020-09-28,estimate based on partial data,0,0,0,0,0,0,0,0,0
Aruba,2020-09-29,estimate based on partial data,0,0,1,0,0,0,0,0,1
Aruba,2020-09-30,estimate based on partial data,0,1,1,0,0,0,0,0,2
Aruba,2020-10-01,estimate based on partial data,0,0,1,0,0,0,0,0,1
Aruba,2020-10-02,estimate based on partial data,0,0,1,0,0,0,0,0,2
Aruba,2020-10-03,estimate based on partial data,0,1,1,0,0,0,0,0,2
Aruba,2020-10-04,estimate based on partial data,0,0,1,0,0,0,0,0,1
Aruba,2020-10-05,estimate based on partial data,0,0,0,0,0,0,0,0,0
Aruba,2020-10-06,estimate based on partial data,0,0,1,0,0,0,0,0,1
Aruba,2020-10-07,estimate based on partial data,0,0,1,0,0,0,0,0,1
Aruba,2020-10-08,estimate based on partial data,0,0,1,0,0,0,0,0,1
Aruba,2020-10-09,estimate based on partial data,0,0,1,0,0,0,0,0,1
Aruba,2020-10-10,estimate based on partial data,0,0,1,0,0,0,0,0,2
Aruba,2020-10-11,estimate based on partial data,0,0,1,0,0,0,0,0,1
Aruba,2020-10-12,estimate based on partial data,0,0,0,0,0,0,0,0,0
Aruba,2020-10-13,estimate based on partial data,0,0,1,0,0,0,0,0,1
Aruba,2020-10-14,estimate based on partial data,0,0,1,0,0,0,0,0,1
Aruba,2020-10-15,estimate based on partial data,0,0,1,0,0,0,0,0,1
Aruba,2020-10-16,forecast,0,0,1,0,0,0,0,0,1
Aruba,2020-10-17,forecast,0,0,1,0,0,0,0,0,1
Aruba,2020-10-18,forecast,0,0,4,0,0,0,0,0,1
Aruba,2020-10-19,forecast,0,0,1,0,0,0,0,0,0
Aruba,2020-10-20,forecast,0,2,85,0,0,0,0,0,1
Aruba,2020-10-21,forecast,0,14,822,0,0,0,0,0,1
Aruba,2020-10-22,forecast,0,107,6700,0,0,0,0,0,1
Aruba,2020-10-23,forecast,0,750,46854,0,0,0,0,0,1
Aruba,2020-10-24,forecast,0,4980,314046,0,0,0,0,0,1
Aruba,2020-10-25,forecast,0,1860,90977,0,0,0,0,0,1
Aruba,2020-10-26,forecast,0,5760,336312,0,0,0,0,0,0
Aruba,2020-10-27,forecast,0,2742,119476,0,0,0,0,0,1
Aruba,2020-10-28,forecast,0,7523,352289,0,0,0,0,0,1
Aruba,2020-10-29,forecast,0,5267,176283,0,0,0,0,0,1
Australia,2020-08-05,estimate,8,9,6,3,5,2,8,0,16
Australia,2020-08-06,estimate,10,12,7,3,6,3,11,1,21
Australia,2020-08-07,estimate,11,12,8,4,7,4,12,1,22
Australia,2020-08-08,estimate,14,16,9,9,12,6,16,1,28
Australia,2020-08-09,estimate,9,10,6,4,6,2,9,0,18
Australia,2020-08-10,estimate,11,13,8,4,7,5,13,1,23
Australia,2020-08-11,estimate,14,16,9,5,9,6,16,1,28
Australia,2020-08-12,estimate,11,12,8,4,7,4,12,1,22
Australia,2020-08-13,estimate,13,15,9,8,11,4,14,1,27
Australia,2020-08-14,estimate,14,16,9,5,9,5,15,2,28
Australia,2020-08-15,estimate,18,20,12,10,14,6,19,2,36
Australia,2020-08-16,estimate,11,13,8,4,7,2,11,2,24
Australia,2020-08-17,estimate,14,15,9,7,10,5,15,2,28
Australia,2020-08-18,estimate,17,19,11,9,13,6,18,2,33
Australia,2020-08-19,estimate,13,14,9,6,9,5,14,1,25
Australia,2020-08-20,estimate,16,17,10,7,11,7,18,3,32
Australia,2020-08-21,estimate,16,17,10,8,12,7,18,1,31
Australia,2020-08-22,estimate,20,22,13,9,14,7,21,3,39
Australia,2020-08-23,estimate,12,14,8,6,9,4,13,0,24
Australia,2020-08-24,estimate,14,16,10,9,12,4,15,1,29
Australia,2020-08-25,estimate,18,20,11,7,12,6,19,2,35
Australia,2020-08-26,estimate,13,14,9,6,9,5,14,1,26
Australia,2020-08-27,estimate,16,17,10,7,11,7,18,1,31
Australia,2020-08-28,estimate,16,17,10,7,11,7,18,2,31
Australia,2020-08-29,estimate,19,21,12,12,16,8,21,4,38
Australia,2020-08-30,estimate,12,13,8,4,7,5,13,1,23
Australia,2020-08-31,estimate,13,15,9,6,9,4,14,1,27
Australia,2020-09-01,estimate,16,18,11,7,11,4,16,1,31
Australia,2020-09-02,estimate,12,13,8,4,7,5,13,1,23
Australia,2020-09-03,estimate,13,15,9,7,10,4,14,1,27
Australia,2020-09-04,estimate,13,15,9,7,10,4,14,1,26
Australia,2020-09-05,estimate,16,17,10,8,12,7,18,2,30
Australia,2020-09-06,estimate,9,10,7,4,6,3,10,1,19
Australia,2020-09-07,estimate,10,12,8,3,6,3,11,1,22
Australia,2020-09-08,estimate,12,13,8,5,8,4,13,1,24
Australia,2020-09-09,estimate,8,10,6,4,6,3,9,0,18
Australia,2020-09-10,estimate,10,11,7,6,8,4,11,1,20
Australia,2020-09-11,estimate,9,11,7,5,7,3,10,0,19
Australia,2020-09-12,estimate,11,12,7,4,7,4,12,1,22
Australia,2020-09-13,estimate,6,7,5,2,4,2,7,0,14
Australia,2020-09-14,estimate,7,8,5,2,4,3,8,1,15
Australia,2020-09-15,estimate,8,9,6,3,5,3,9,1,17
Australia,2020-09-16,estimate,5,6,4,3,4,2,6,0,12
Australia,2020-09-17,estimate,6,7,5,1,3,1,6,0,13
Australia,2020-09-18,estimate,6,7,4,1,3,1,6,0,13
Australia,2020-09-19,estimate,7,8,5,2,4,2,7,0,14
Australia,2020-09-20,estimate,4,5,3,1,2,1,4,0,9
Australia,2020-09-21,estimate,4,5,3,1,2,0,4,0,9
Australia,2020-09-22,estimate,5,5,4,2,3,1,5,0,11
Australia,2020-09-23,estimate,3,4,3,1,2,0,3,0,8
Australia,2020-09-24,estimate,4,4,3,1,2,1,4,0,8
Australia,2020-09-25,estimate,3,4,3,0,1,0,3,0,8
Australia,2020-09-26,estimate,4,4,3,1,2,1,4,0,8
Australia,2020-09-27,estimate based on partial data,2,2,2,1,1,0,2,0,5
Australia,2020-09-28,estimate based on partial data,2,3,2,1,1,0,2,0,6
Australia,2020-09-29,estimate based on partial data,3,3,2,0,1,1,3,0,6
Australia,2020-09-30,estimate based on partial data,2,2,2,0,0,0,2,0,4
Australia,2020-10-01,estimate based on partial data,2,2,2,1,1,0,2,0,5
Australia,2020-10-02,estimate based on partial data,2,2,2,1,1,0,2,0,5
Australia,2020-10-03,estimate based on partial data,2,2,2,1,1,0,2,0,5
Australia,2020-10-04,estimate based on partial data,1,1,1,0,0,0,1,0,3
Australia,2020-10-05,estimate based on partial data,1,1,1,0,0,0,1,0,3
Australia,2020-10-06,estimate based on partial data,1,2,2,0,0,0,1,0,4
Australia,2020-10-07,estimate based on partial data,1,1,1,0,0,0,1,0,3
Australia,2020-10-08,estimate based on partial data,1,1,1,0,0,0,1,0,3
Australia,2020-10-09,estimate based on partial data,1,1,1,0,0,0,1,0,3
Australia,2020-10-10,estimate based on partial data,1,1,1,0,0,0,1,0,3
Australia,2020-10-11,estimate based on partial data,0,1,1,0,0,0,0,0,2
Australia,2020-10-12,estimate based on partial data,0,1,1,0,0,0,0,0,2
Australia,2020-10-13,estimate based on partial data,0,1,1,0,0,0,0,0,2
Australia,2020-10-14,estimate based on partial data,0,1,1,0,0,0,0,0,2
Australia,2020-10-15,forecast,0,1,1,0,0,0,0,0,2
Australia,2020-10-16,forecast,0,1,1,0,0,0,0,0,2
Australia,2020-10-17,forecast,0,1,1,0,0,0,0,0,2
Australia,2020-10-18,forecast,0,0,1,0,0,0,0,0,1
Australia,2020-10-19,forecast,0,0,1,0,0,0,0,0,1
Australia,2020-10-20,forecast,0,0,1,0,0,0,0,0,1
Australia,2020-10-21,forecast,0,0,1,0,0,0,0,0,1
Australia,2020-10-22,forecast,0,0,1,0,0,0,0,0,1
Australia,2020-10-23,forecast,0,0,1,0,0,0,0,0,1
Australia,2020-10-24,forecast,0,0,2,0,0,0,0,0,1
Australia,2020-10-25,forecast,0,0,2,0,0,0,0,0,1
Australia,2020-10-26,forecast,0,0,2,0,0,0,0,0,1
Australia,2020-10-27,forecast,0,0,6,0,0,0,0,0,1
Australia,2020-10-28,forecast,0,0,6,0,0,0,0,0,1
Austria,2020-08-06,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-07,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-08,estimate,0,0,1,0,0,0,0,0,1
Austria,2020-08-09,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-10,estimate,0,0,1,0,0,0,0,0,1
Austria,2020-08-11,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-12,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-13,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-14,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-15,estimate,0,0,1,0,0,0,0,0,2
Austria,2020-08-16,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-17,estimate,0,0,1,0,0,0,0,0,1
Austria,2020-08-18,estimate,1,1,1,0,0,0,1,0,3
Austria,2020-08-19,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-20,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-21,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-22,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-23,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-24,estimate,0,0,1,0,0,0,0,0,1
Austria,2020-08-25,estimate,1,1,1,0,0,0,1,0,3
Austria,2020-08-26,estimate,1,1,1,0,0,0,1,0,3
Austria,2020-08-27,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-28,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-29,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-08-30,estimate,1,1,1,0,0,0,1,0,3
Austria,2020-08-31,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-09-01,estimate,1,1,2,0,0,0,1,0,4
Austria,2020-09-02,estimate,1,1,2,0,0,0,1,0,3
Austria,2020-09-03,estimate,1,1,1,0,0,0,1,0,3
Austria,2020-09-04,estimate,1,1,1,0,0,0,1,0,3
Austria,2020-09-05,estimate,1,1,1,0,0,0,1,0,3
Austria,2020-09-06,estimate,1,1,2,0,0,0,1,0,4
Austria,2020-09-07,estimate,0,1,1,0,0,0,0,0,2
Austria,2020-09-08,estimate,1,2,2,0,0,0,1,0,5
Austria,2020-09-09,estimate,1,2,2,0,0,0,1,0,4
Austria,2020-09-10,estimate,1,1,2,0,0,0,1,0,4
Austria,2020-09-11,estimate,1,2,2,0,0,0,1,0,4
Austria,2020-09-12,estimate,1,1,2,0,0,0,1,0,3
Austria,2020-09-13,estimate,1,2,2,0,0,0,1,0,5
Austria,2020-09-14,estimate,1,1,1,0,0,0,1,0,3
Austria,2020-09-15,estimate,2,3,3,0,0,0,2,0,6
Austria,2020-09-16,estimate,2,2,3,0,0,0,2,0,6
Austria,2020-09-17,estimate,2,2,3,0,0,0,2,0,5
Austria,2020-09-18,estimate,1,2,2,0,0,0,1,0,5
Austria,2020-09-19,estimate,1,2,2,0,0,0,1,0,5
Austria,2020-09-20,estimate,2,3,3,0,0,0,2,0,7
Austria,2020-09-21,estimate,1,1,2,0,0,0,1,0,4
Austria,2020-09-22,estimate,3,4,4,0,1,0,3,0,9
Austria,2020-09-23,estimate,3,4,4,0,1,0,3,0,8
Austria,2020-09-24,estimate,2,3,3,0,1,0,2,0,7
Austria,2020-09-25,estimate,2,3,3,0,1,0,2,0,7
Austria,2020-09-26,estimate,2,3,3,0,0,0,2,0,6
Austria,2020-09-27,estimate,3,4,4,0,1,0,3,0,9
Austria,2020-09-28,estimate based on partial data,1,2,2,0,0,0,1,0,5
Austria,2020-09-29,estimate based on partial data,4,6,6,0,1,0,4,0,12
Austria,2020-09-30,estimate based on partial data,4,5,5,0,1,0,4,0,12
Austria,2020-10-01,estimate based on partial data,3,4,4,0,1,0,3,0,10
Austria,2020-10-02,estimate based on partial data,3,5,5,0,1,0,3,0,10
Austria,2020-10-03,estimate based on partial data,3,4,4,0,1,0,3,0,9
Austria,2020-10-04,estimate based on partial data,4,6,6,0,1,0,4,0,13
Austria,2020-10-05,estimate based on partial data,2,3,3,0,0,0,2,0,7
Austria,2020-10-06,estimate based on partial data,6,8,8,0,2,0,6,0,18
Austria,2020-10-07,estimate based on partial data,6,7,7,0,2,0,6,0,16
Austria,2020-10-08,estimate based on partial data,5,6,6,1,2,0,5,0,14
Austria,2020-10-09,estimate based on partial data,5,6,7,1,2,0,5,0,14
Austria,2020-10-10,estimate based on partial data,4,6,6,0,1,0,4,0,13
Austria,2020-10-11,estimate based on partial data,6,9,9,0,2,0,6,0,19
Austria,2020-10-12,estimate based on partial data,3,4,4,0,1,0,3,0,9
Austria,2020-10-13,estimate based on partial data,8,12,12,0,3,0,8,0,25
Austria,2020-10-14,estimate based on partial data,8,11,11,2,4,0,8,0,24
Austria,2020-10-15,estimate based on partial data,7,9,10,0,2,0,7,0,20
Austria,2020-10-16,forecast,6,10,10,0,2,0,6,0,22
Austria,2020-10-17,forecast,6,8,10,0,2,0,6,0,19
Austria,2020-10-18,forecast,8,13,15,0,3,0,8,0,28
Austria,2020-10-19,forecast,4,6,8,0,1,0,4,0,14
Austria,2020-10-20,forecast,12,19,26,0,4,0,12,0,41
Austria,2020-10-21,forecast,11,17,21,0,4,0,11,0,37
Austria,2020-10-22,forecast,9,15,19,0,3,0,9,0,32
Austria,2020-10-23,forecast,9,16,24,0,3,0,9,0,34
Austria,2020-10-24,forecast,8,15,23,0,3,0,8,0,32
Austria,2020-10-25,forecast,12,23,50,0,4,0,12,0,46
Austria,2020-10-26,forecast,5,11,25,0,2,0,5,0,23
Austria,2020-10-27,forecast,16,36,91,2,7,0,16,0,73
Austria,2020-10-28,forecast,16,36,182,0,5,0,16,0,62
Austria,2020-10-29,forecast,13,31,104,0,4,0,13,0,57
Azerbaijan,2020-08-06,estimate,4,5,3,1,2,1,4,0,9
Azerbaijan,2020-08-07,estimate,3,3,2,0,1,1,3,0,6
Azerbaijan,2020-08-08,estimate,4,4,3,1,2,1,4,0,8
Azerbaijan,2020-08-09,estimate,4,4,3,1,2,1,4,0,8
Azerbaijan,2020-08-10,estimate,3,4,3,0,1,0,3,0,7
Azerbaijan,2020-08-11,estimate,3,3,2,0,1,1,3,0,6
Azerbaijan,2020-08-12,estimate,3,3,2,0,1,1,3,0,6
Azerbaijan,2020-08-13,estimate,3,4,3,0,1,0,3,0,7
Azerbaijan,2020-08-14,estimate,2,2,2,1,1,0,2,0,5
Azerbaijan,2020-08-15,estimate,3,3,2,2,2,1,3,0,6
Azerbaijan,2020-08-16,estimate,3,3,2,2,2,1,3,0,6
Azerbaijan,2020-08-17,estimate,2,3,2,1,1,0,2,0,5
Azerbaijan,2020-08-18,estimate,2,2,2,1,1,0,2,0,5
Azerbaijan,2020-08-19,estimate,2,2,2,1,1,0,2,0,5
Azerbaijan,2020-08-20,estimate,2,3,2,1,1,0,2,0,5
Azerbaijan,2020-08-21,estimate,1,2,2,0,0,0,1,0,4
Azerbaijan,2020-08-22,estimate,2,2,2,1,1,0,2,0,5
Azerbaijan,2020-08-23,estimate,2,2,2,1,1,0,2,0,5
Azerbaijan,2020-08-24,estimate,2,2,2,1,1,0,2,0,4
Azerbaijan,2020-08-25,estimate,2,2,2,0,0,1,2,0,4
Azerbaijan,2020-08-26,estimate,2,2,2,1,1,0,2,0,4
Azerbaijan,2020-08-27,estimate,2,2,2,1,1,0,2,0,5
Azerbaijan,2020-08-28,estimate,1,2,2,0,0,0,1,0,4
Azerbaijan,2020-08-29,estimate,2,2,2,1,1,0,2,0,5
Azerbaijan,2020-08-30,estimate,2,2,2,1,1,0,2,0,5
Azerbaijan,2020-08-31,estimate,2,2,2,1,1,0,2,0,4
Azerbaijan,2020-09-01,estimate,2,2,2,0,0,1,2,0,4
Azerbaijan,2020-09-02,estimate,2,2,2,1,1,1,2,0,4
Azerbaijan,2020-09-03,estimate,2,2,2,1,1,0,2,0,5
Azerbaijan,2020-09-04,estimate,1,2,1,0,0,0,1,0,4
Azerbaijan,2020-09-05,estimate,2,2,2,1,1,0,2,0,5
Azerbaijan,2020-09-06,estimate,2,2,2,1,1,0,2,0,5
Azerbaijan,2020-09-07,estimate,2,2,2,1,1,0,2,0,4
Azerbaijan,2020-09-08,estimate,2,2,2,0,0,1,2,0,4
Azerbaijan,2020-09-09,estimate,2,2,2,1,1,0,2,0,4
Azerbaijan,2020-09-10,estimate,2,2,2,1,1,0,2,0,5
Azerbaijan,2020-09-11,estimate,1,2,1,0,0,0,1,0,3
Azerbaijan,2020-09-12,estimate,2,2,2,1,1,0,2,0,4
Azerbaijan,2020-09-13,estimate,2,2,2,1,1,0,2,0,4
Azerbaijan,2020-09-14,estimate,2,2,2,0,0,0,2,0,4
Azerbaijan,2020-09-15,estimate,1,2,2,0,0,0,1,0,4
Azerbaijan,2020-09-16,estimate,2,2,2,0,0,1,2,0,4
Azerbaijan,2020-09-17,estimate,2,2,2,1,1,0,2,0,5
Azerbaijan,2020-09-18,estimate,1,1,1,0,0,0,1,0,3
Azerbaijan,2020-09-19,estimate,2,2,2,1,1,0,2,0,4
Azerbaijan,2020-09-20,estimate,2,2,2,1,1,0,2,0,4
Azerbaijan,2020-09-21,estimate,1,2,2,0,0,0,1,0,4
Azerbaijan,2020-09-22,estimate,1,2,1,0,0,0,1,0,4
Azerbaijan,2020-09-23,estimate,1,2,2,0,0,0,1,0,4
Azerbaijan,2020-09-24,estimate,2,2,2,0,0,0,2,0,4
Azerbaijan,2020-09-25,estimate,1,1,1,0,0,0,1,0,3
Azerbaijan,2020-09-26,estimate,2,2,2,0,0,0,2,0,4
Azerbaijan,2020-09-27,estimate,2,2,2,0,0,1,2,0,4
Azerbaijan,2020-09-28,estimate based on partial data,1,2,2,0,0,0,1,0,4
Azerbaijan,2020-09-29,estimate based on partial data,1,2,1,0,0,0,1,0,3
Azerbaijan,2020-09-30,estimate based on partial data,1,2,2,0,0,0,1,0,4
Azerbaijan,2020-10-01,estimate based on partial data,2,2,2,0,0,1,2,0,4
Azerbaijan,2020-10-02,estimate based on partial data,1,1,1,0,0,0,1,0,3
Azerbaijan,2020-10-03,estimate based on partial data,2,2,2,0,0,1,2,0,4
Azerbaijan,2020-10-04,estimate based on partial data,2,2,2,0,0,0,2,0,4
Azerbaijan,2020-10-05,estimate based on partial data,1,2,2,0,0,0,1,0,4
Azerbaijan,2020-10-06,estimate based on partial data,1,2,1,0,0,0,1,0,3
Azerbaijan,2020-10-07,estimate based on partial data,1,2,2,0,0,0,1,0,4
Azerbaijan,2020-10-08,estimate based on partial data,2,2,2,0,0,0,2,0,4
Azerbaijan,2020-10-09,estimate based on partial data,1,1,1,0,0,0,1,0,3
Azerbaijan,2020-10-10,estimate based on partial data,2,2,2,1,1,0,2,0,4
Azerbaijan,2020-10-11,estimate based on partial data,2,2,2,1,1,0,2,0,4
Azerbaijan,2020-10-12,estimate based on partial data,2,2,2,0,0,0,2,0,4
Azerbaijan,2020-10-13,estimate based on partial data,1,2,2,0,0,0,1,0,4
Azerbaijan,2020-10-14,estimate based on partial data,2,2,2,0,0,0,2,0,4
Azerbaijan,2020-10-15,estimate based on partial data,2,2,2,1,1,0,2,0,5
Azerbaijan,2020-10-16,forecast,1,2,2,0,0,0,1,0,4
Azerbaijan,2020-10-17,forecast,2,3,2,1,1,0,2,0,6
Azerbaijan,2020-10-18,forecast,2,3,4,1,1,0,2,0,6
Azerbaijan,2020-10-19,forecast,2,3,6,0,0,0,2,0,6
Azerbaijan,2020-10-20,forecast,2,3,12,0,0,0,2,0,6
Azerbaijan,2020-10-21,forecast,2,4,45,1,1,0,2,0,7
Azerbaijan,2020-10-22,forecast,2,9,205,1,1,0,2,0,8
Azerbaijan,2020-10-23,forecast,2,18,681,0,0,0,2,0,7
Azerbaijan,2020-10-24,forecast,2,40,1591,0,1,0,2,0,11
Azerbaijan,2020-10-25,forecast,2,252,14201,0,1,0,2,0,12
Azerbaijan,2020-10-26,forecast,2,890,48661,0,1,0,2,0,12
Azerbaijan,2020-10-27,forecast,2,1977,104264,0,0,0,2,0,13
Azerbaijan,2020-10-28,forecast,2,3071,159416,0,0,0,2,0,15
Azerbaijan,2020-10-29,forecast,3,5826,256577,0,1,0,3,0,19
Bahamas,2020-08-14,estimate,0,1,1,0,0,0,0,0,2
Bahamas,2020-08-15,estimate,0,1,1,0,0,0,0,0,2
Bahamas,2020-08-16,estimate,0,1,1,0,0,0,0,0,2
